district_slug,crop_code,week_of_year,stage,risk_notes_en,risk_notes_ne
bardiya,paddy,1,post-harvest,"Dry, grade and store produce properly; hermetic bags reduce storage pest losses.","उपज राम्ररी सुकाएर, छानेर भण्डारण गर्नुहोस्; हावा नछिर्ने बोराले भण्डारण कीराको क्षति घटाउँछ।"
bardiya,paddy,2,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
bardiya,paddy,3,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
bardiya,paddy,4,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
bardiya,paddy,5,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
bardiya,paddy,6,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
bardiya,paddy,7,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
bardiya,paddy,8,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
bardiya,paddy,9,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
bardiya,paddy,10,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
bardiya,paddy,11,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
bardiya,paddy,12,fallow,"Field resting period — good time for green manuring, soil testing and bund repair.","खेत बाँझो रहने समय — हरियो मल, माटो परीक्षण र आली मर्मतका लागि उपयुक्त समय।"
